鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
大社區,土地,興農段765地號,58.0,住,,,1080111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2540000,43793,,0.0,0,,RPVNMLMLKHOFFIE98CA,0.0,0.0,0.0,,
鳥松區,房地(土地+建物),高雄市鳥松區本?路１３號,254.0,住,,,1070629,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1020809,549.0,5,2,6,有,無,52500000,95628,,0.0,0,,RPOOMLLLKHOFFIE28CA,507.59,41.41,0.0,,
大社區,房地(土地+建物),高雄市大社區萬金路１０７巷１０號,175.93,住,,,1071222,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1030901,196.94,6,2,4,有,無,12500000,63471,,0.0,0,,RPUNMLOKKHOFFIE98CA,183.82,13.12,0.0,,
仁武區,房地(土地+建物),高雄市仁武區永新二街９６巷５３弄６號,93.22,住,,,1071228,土地3建物1車位0,全,四層,透天厝,見使用執照,鋼筋混凝土造,0920626,173.03,4,2,3,有,無,9000000,52014,,0.0,0,,RPWNMLOKKHOFFIE56CA,146.79,26.24,0.0,,
仁武區,土地,澄觀段130地號,238.25,住,,,1080101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20900000,87723,,0.0,0,,RPPNMLSKKHOFFIE88CA,0.0,0.0,0.0,,
大社區,土地,保甲段148地號,682.44,農,,,1071031,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12076000,17695,,0.0,0,,RPSNMLQJLHOFFIE98CA,0.0,0.0,0.0,,
鳥松區,房地(土地+建物),高雄市鳥松區大昌路４０１巷１１號,259.84,住,,,1071127,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0790331,361.63,4,2,3,有,無,24800000,68578,,0.0,0,,RPSNMLRLKHOFFIE56CA,346.97,14.66,0.0,,
鳥松區,房地(土地+建物),高雄市鳥松區濱湖路３７９巷７弄１６號,161.64,住,,,1080106,土地2建物1車位0,全,五層,透天厝,見其他登記事項,見其他登記事項,1070118,413.32,5,3,7,有,無,35500000,85890,,0.0,0,,RPUNMLPJLHOFFIE09CA,382.14,30.57,0.0,,
仁武區,房地(土地+建物),高雄市仁武區霞海南一街２１號,194.4,住,,,1080108,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1041104,392.73,5,3,7,有,無,25000000,63657,,0.0,0,,RPXNMLRJLHOFFIE96CA,361.75,30.98,0.0,,
鳥松區,房地(土地+建物),高雄市鳥松區仁勇路１７３號,188.77,住,,,1080112,土地1建物1車位0,全,五層,透天厝,見其他登記事項,見其他登記事項,1070221,412.76,5,3,7,有,無,27000000,65413,,0.0,0,有電梯,RPPOMLRJLHOFFIE88CA,377.41,35.35,0.0,,
仁武區,房地(土地+建物),高雄市仁武區灣內里名湖街833巷36號,150.31,住,,,1080104,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060315,360.63,5,2,4,有,無,22500000,62391,,0.0,0,,RPRQMLOKLHOFFIE09CA,341.86,18.77,0.0,,
阿蓮區,土地,石案潭段1121地號,1620.0,,特定農業區,農牧用地,1080114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1750000,1080,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQNMLTKKHOFFJE56CA,0.0,0.0,0.0,,
阿蓮區,土地,青安段233地號,716.41,,一般農業區,農牧用地,1080121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,279,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPSNMLTKKHOFFJE76CA,0.0,0.0,0.0,,
路竹區,土地,東安段1311地號,192.43,住,,,1080123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9080000,47186,,0.0,0,,RPQNMLOKKHOFFJE68CA,0.0,0.0,0.0,,
路竹區,房地(土地+建物),高雄市路竹區自由街８巷２９號,121.61,住,,,1071222,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1071018,220.88,5,2,5,有,無,11500000,52064,,0.0,0,,RPRNMLOKKHOFFJE78CA,206.78,14.1,0.0,,
阿蓮區,土地,九鬮段1070-1地號,3370.0,,特定農業區,農牧用地,1080109,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8685910,2577,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQNMLNLKHOFFJE68CA,0.0,0.0,0.0,,
阿蓮區,土地,九鬮段1068地號,1493.0,,特定農業區,農牧用地,1080109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3848090,2577,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRNMLNLKHOFFJE78CA,0.0,0.0,0.0,,
梓官區,土地,中崙段640地號,133.7,住,,,1080125,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,26926,,0.0,0,含增建或未登記建物。；,RPPNMLMKKHOFFFE28CD,0.0,0.0,0.0,,
仁武區,土地,後港段310-1地號,6.38,農,,,1080128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,115797,18150,,0.0,0,,RPPNMLLKKHOFFIE48CD,0.0,0.0,0.0,,
林園區,房地(土地+建物),高雄市林園區林內路70巷129號,104.25,住,,,1080107,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690130,95.6,3,2,2,有,無,2600000,27197,,0.0,0,,RPPNMLLKKHOFFLE78CD,95.6,0.0,0.0,,
大寮區,房地(土地+建物),高雄市大寮區中正路１０３號,92.67,農,,,1071009,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071122,192.11,4,2,4,有,有,14650000,76258,,0.0,0,,RPWNMLRLKHOFFLE27CA,178.47,13.52,0.0,,
大寮區,房地(土地+建物),高雄市大寮區捷西路５３９號,107.0,農,,,1071030,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071122,237.55,4,3,5,有,有,23000000,96822,,0.0,0,,RPXNMLRLKHOFFLE37CA,217.56,19.87,0.0,,
大寮區,房地(土地+建物),高雄市大寮區中正路１０５巷２５號,82.72,農,,,1071228,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071122,212.21,4,2,3,有,有,13500000,63616,,0.0,0,,RPOOMLRLKHOFFLE56CA,193.32,18.77,0.0,,
大寮區,土地,伍厝段90地號,51.61,住,,,1071223,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,578423,11208,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQNMLLJLHOFFLE58CA,0.0,0.0,0.0,,
大寮區,土地,伍厝段95地號,93.01,其他,,,1071223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1041657,11199,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRNMLLJLHOFFLE68CA,0.0,0.0,0.0,,
大寮區,土地,黃厝段340地號,21.62,其他,,,1071223,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,241864,11187,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPTNMLLJLHOFFLE88CA,0.0,0.0,0.0,,
大寮區,土地,伍厝段105地號,17.0,其他,,,1071223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,164849,9697,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLRJLHOFFLE09CA,0.0,0.0,0.0,,
大寮區,土地,伍厝段90地號,43.19,其他,,,1071223,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,483732,11200,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQNMLRJLHOFFLE56CA,0.0,0.0,0.0,,
大寮區,房地(土地+建物),高雄市大寮區巷尾路５３之４號,71.18,商,,,1071226,土地4建物1車位0,全,二層,透天厝,住商用,加強磚造,0650831,105.3,3,1,1,有,無,3470000,32953,,0.0,0,,RPTNMLSJLHOFFLE96CA,105.3,0.0,0.0,,
大寮區,土地,翁公園段二小段5381-4地號,2180.0,住,,,1071216,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000000,27523,,0.0,0,住宅用地總價新台幣5700萬元整公設地總價300萬元整,RPVNMLLKLHOFFLE56CA,0.0,0.0,0.0,,
大寮區,房地(土地+建物),高雄市大寮區成功路１１６巷４５號十五樓,12.0,住,,,1080122,土地1建物1車位0,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830621,99.24000000000001,3,1,2,有,有,2100000,21161,,0.0,0,,RPXNMLPLKHOFFLE17CA,71.28,8.86,0.0,,
大寮區,房地(土地+建物),高雄市大寮區鳳林三路１０５巷６之２０號,88.89,住,,,1070106,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070702,223.75,5,2,5,有,無,14300000,63911,,0.0,0,,RPPNMLQLKHOFFLE09CA,201.95,21.8,0.0,,
林園區,房地(土地+建物),高雄市林園區鳳林路三段８４７巷１４號,140.22,住,,,1080109,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0721016,124.84,3,2,2,有,無,2400000,19225,,0.0,0,,RPPNMLTKKHOFFLE66CA,124.84,0.0,0.0,,
大寮區,土地,邱厝坪段962-2地號,1533.66,住,,,1071227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23200000,15127,,0.0,0,,RPTNMLPKKHOFFLE66CA,0.0,0.0,0.0,,
大寮區,房地(土地+建物),高雄市大寮區上寮路153之4號,59.9,住,,,1080109,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0790715,183.13,5,1,3,有,無,3500000,19112,,0.0,0,含增建或未登記建物。；,RPPNMLOKKHOFFLE88DA,163.26,19.87,0.0,,
杉林區,土地,杉林段812地號,4130.0,,山坡地保育區,農牧用地,1080121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,218,,0.0,0,,RPPNMLNKKHOFFHE38DA,0.0,0.0,0.0,,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區土庫二路26號15樓,26.93,住,,,1071107,土地1建物1車位1,十五層,二十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1040216,158.41,3,2,2,有,無,10000000,63127,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。；,RPVOMLRKRHOFFEE27DA,80.81,1.61,12.02,,
岡山區,土地,新本洲段556地號,172.77,,鄉村區,乙種建築用地,1080128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2220600,12853,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRPMLPKLHOFFFE88DA,0.0,0.0,0.0,,
小港區,房地(土地+建物),高雄市小港區復華路161號,74.0,住,,,1080119,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0930608,173.64,6,2,4,有,無,6000000,34554,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPUNMLNKKHOFFCE38DA,150.92,22.72,0.0,,
前鎮區,土地,仁愛段395-170地號,112.0,商,,,1080125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4569600,40800,,0.0,0,向政府機關承購之案件。；,RPSOMLOKKHOFFCE38DA,0.0,0.0,0.0,,
前鎮區,土地,仁愛段461-13地號,37.0,住,,,1080124,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1198800,32400,,0.0,0,向政府機關承購之案件。；,RPVNMLKLKHOFFCE28DA,0.0,0.0,0.0,,
小港區,房地(土地+建物),高雄市小港區廈莊六街97號6樓,10.76,商,,,1080116,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1041002,95.75999999999999,2,2,2,有,有,3900000,40727,,0.0,0,含一機車停車位,RPTNMLLLKHOFFCE18DA,59.19,5.66,0.0,,
苓雅區,房地(土地+建物),高雄市苓雅區和平二路322巷3弄25號,39.0,住,,,1071218,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0620308,58.06,3,1,4,有,無,2819000,48553,,0.0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；,RPVOMLSKKHOFFBE98DA,58.06,0.0,0.0,,
三民區,房地(土地+建物),高雄市三民區正忠路451巷3號,32.0,住,,,1080108,土地2建物1車位0,一層，地下層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700926,225.46,2,1,1,有,無,4000000,17742,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPWOMLPKKHOFFDE98DA,225.46,0.0,0.0,,
鳥松區,房地(土地+建物),高雄市鳥松區本昌路30巷8號,90.42,住,,,1080121,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0730610,116.28,4,2,3,有,無,9160000,78775,,0.0,0,,RPSNMLPKKHOFFIE98DA,116.28,0.0,0.0,,
林園區,土地,頂溪州段310地號,197.38,住,,,1080108,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1421136,7200,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRNMLMLKHOFFLE98DA,0.0,0.0,0.0,,
林園區,房地(土地+建物),高雄市林園區溪州里溪州三路373巷39弄3號,104.38,住,,,1080121,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1070626,154.4,4,2,3,有,無,8200000,53109,,0.0,0,,RPXNMLPKKHOFFLE07CA,139.2,15.2,0.0,,
林園區,房地(土地+建物),高雄市林園區溪州里溪州三路373巷39弄2號,106.38,住,,,1080121,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1070626,156.87,5,2,3,有,無,8200000,52273,,0.0,0,,RPOOMLPKKHOFFLE88CA,141.43,15.44,0.0,,
大寮區,土地,翁園段1054地號,82.91,住,,,1080116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2375000,28646,,0.0,0,本買賣案件係屬三親等間特殊交易，其交易價格可能異於市場正常交易價格。,RPPNMLQKKHOFFLE98CA,0.0,0.0,0.0,,
大寮區,土地,赤崁段潮州寮小段4345地號,2015.0,農,,,1080118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24180000,12000,,0.0,0,,RPTNMLOKKHOFFLE56CA,0.0,0.0,0.0,,
大寮區,土地,大寮段2109地號,972.0,農,,,1080119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12247200,12600,,0.0,0,,RPUNMLOKKHOFFLE66CA,0.0,0.0,0.0,,
大寮區,房地(土地+建物),高雄市大寮區山頂路２０９巷６號,81.0,住,,,1071215,土地1建物1車位0,全,四層,透天厝,見使用執照,鋼筋混凝土造,0850411,217.84,5,2,3,有,無,5220000,23963,,0.0,0,,RPTNMLTKKHOFFLE07CA,189.76,28.08,0.0,,
大寮區,房地(土地+建物),高雄市大寮區會結二路296巷1號,549.1,工,,,1071228,土地2建物1車位0,一層,一層,工廠,見其他登記事項,見其他登記事項,1070709,249.56,0,0,2,無,無,23888888,,,0.0,0,,RPPNMLPKKHOFFLE88CA,249.56,0.0,0.0,,
大寮區,房地(土地+建物),高雄市大寮區內厝路２６５號十樓,21.64,住,,,1080117,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830205,138.32,4,2,2,有,有,2700000,19520,,0.0,0,,RPRNMLPKKHOFFLE09CA,90.31,12.21,0.0,,
林園區,土地,鳳芸段435-2地號,310.5,其他,,,1080128,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6800000,21900,,0.0,0,含增建或未登記建物。；包含公共設施保留地之交易。；,RPPNMLSKKHOFFLE56CA,0.0,0.0,0.0,,
大寮區,房地(土地+建物),高雄市大寮區內厝路363號十一樓,15.28,住,,,1080119,土地1建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830205,99.11,3,2,2,有,有,2200000,22198,,0.0,0,,RPSNMLPLKHOFFLE66CA,68.71,7.64,0.0,,
大寮區,房地(土地+建物),高雄市大寮區琉球里林厝路52巷26號,120.42,住,,,1071225,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070920,179.24,4,3,3,有,無,9150000,51049,,0.0,0,,RPOOMLKLKHOFFLE48CA,163.46,15.78,0.0,,
大寮區,房地(土地+建物),高雄市大寮區琉球里林厝路50之49號,91.17,住,,,1071225,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1070920,197.2,4,3,3,有,無,10510000,53296,,0.0,0,,RPPOMLKLKHOFFLE58CA,194.89,2.31,0.0,,
林園區,房地(土地+建物),高雄市林園區五福路１７２巷５２號,65.0,住,,,1080122,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820630,135.09,4,2,3,有,無,2860000,21171,,0.0,0,含增建或未登記建物。；,RPPNMLPJLHOFFLE88CA,120.19,14.9,0.0,,
大寮區,房地(土地+建物)+車位,高雄市大寮區民泰街８１號七樓,19.21,住,,,1071229,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850516,118.77000000000001,3,2,2,有,有,3250000,27364,坡道機械,0.0,0,,RPQNMLRLKHOFFLE66CA,75.88,10.87,0.0,,
大寮區,房地(土地+建物),高雄市大寮區江山路96號,19080.0,工,,,1071130,土地18建物4車位0,一層,一層,工廠,工業用,鐵造,0611020,3907.32,0,0,0,無,無,500000000,,,0.0,0,,RPPNMLMKKHOFFLE88CD,3.0,615.71,0.0,,
三民區,房地(土地+建物),高雄市三民區灣復里鼎山街566之6號四樓,5.57,商,,,1080112,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0771004,53.49,2,1,1,有,無,2010000,37577,,0.0,0,,RPPNMLLKKHOFFDE97CD,32.56,4.0,0.0,,
路竹區,土地,忠孝段648地號,31.96,住,,,1080114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1304000,40801,,0.0,0,,RPQNMLKLKHOFFJE38CA,0.0,0.0,0.0,,
路竹區,土地,金平段1086地號,113.02,住,,,1080117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2393199,21175,,0.0,0,,RPRNMLPKKHOFFJE88CA,0.0,0.0,0.0,,
茄萣區,建物,高雄市茄萣區仁愛路二段１７３號,0.0,,,,1080101,土地0建物1車位0,全,三層,透天厝,見使用執照,見使用執照,0891215,151.31,3,1,3,有,無,4000000,26436,,0.0,0,,RPSNMLPKKHOFFJE98CA,136.37,0.0,0.0,,
路竹區,房地(土地+建物),高雄市路竹區華正路４５巷１０２號,109.97,,一般農業區,甲種建築用地,1080104,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0870227,224.66,4,2,3,有,無,6300000,28042,,0.0,0,,RPPNMLQKKHOFFJE78CA,198.13,26.53,0.0,,
鳥松區,房地(土地+建物),高雄市鳥松區澄新一街５８巷２弄８號,101.49,住,,,1080113,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1040202,282.14,5,2,4,有,無,18000000,63798,,0.0,0,1.房屋含裝潢附電梯,RPQNMLOJLHOFFIE58CA,267.62,14.52,0.0,,
仁武區,房地(土地+建物)+車位,高雄市仁武區京吉二路２００號十二樓,26.44,商,,,1080113,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070720,216.86,4,2,2,有,有,10500000,47922,坡道平面,28.01,1450000,,RPQOMLPLKHOFFIE88CA,97.11,26.23,0.0,,
鳥松區,房地(土地+建物),高雄市鳥松區大埤路力行巷120號4樓,17.19,住,,,1071229,土地2建物2車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890121,139.63,2,2,2,有,有,2800000,20053,,0.0,0,親友、員工或其他特殊關係間之交易。；二等親買賣2間套房,RPQNMLQLKHOFFIE88CA,63.44,14.06,0.0,,
鳥松區,房地(土地+建物)+車位,高雄市鳥松區本?路４６巷２號九樓之１,35.22,住,,,1080103,土地2建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820330,139.15,3,2,2,有,有,5400000,38807,坡道機械,0.0,0,,RPRNMLOKKHOFFIE68CA,77.89,20.13,0.0,,
仁武區,土地,仁營段1279-7地號,621.0,農,,,1071231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14880000,23961,,0.0,0,含增建或未登記建物。；總價金含未登記建物價款新台幣250萬元，土地價款1238萬元,RPQOMLLLKHOFFIE48CA,0.0,0.0,0.0,,
仁武區,房地(土地+建物),高雄市仁武區澄合街５７２號,82.74,住,,,1080105,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1070724,183.91,5,1,4,有,無,12280000,66772,,0.0,0,,RPRNMLPLKHOFFIE88CA,171.45,12.46,0.0,,
仁武區,房地(土地+建物),高雄市仁武區慈惠三街９８號,76.76,住,,,1071127,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010303,157.72,5,2,3,有,無,12500000,79254,,0.0,0,,RPXNMLMLKHOFFIE56CA,133.84,23.88,0.0,,
仁武區,房地(土地+建物)+車位,高雄市仁武區仁勇路５０８號十樓,32.34,住,,,1071126,土地1建物1車位1,十層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1061212,205.04,3,2,2,有,有,11900000,60753,坡道平面,35.5,1600000,,RPQNMLNLKHOFFIE58CA,96.61,11.8,0.0,,
仁武區,房地(土地+建物),高雄市仁武區八德一路４００巷１６號,65.01,住,,,1071224,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0940205,323.94,4,2,4,有,無,7800000,24079,,0.0,0,,RPPOMLNLKHOFFIE58CA,263.92,60.02,0.0,,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區南京路３９３巷２８號十六樓,58.85,住,,,1071224,土地1建物1車位2,十六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1051205,332.15999999999997,4,2,2,有,有,23880000,71893,坡道平面,0.0,0,,RPTOMLOKLHOFFGE88CA,149.99,21.63,0.0,,
鳳山區,房地(土地+建物),高雄市鳳山區建國路一段５３巷１６１號,98.0,住,,,1080117,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0690905,89.35,3,2,2,有,無,3800000,42529,,0.0,0,,RPTOMLTKKHOFFGE66CA,89.35,0.0,0.0,,
鳳山區,房地(土地+建物),高雄市鳳山區武營路台?新村１巷９之３號,50.5,住,,,1080124,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0620330,90.54,3,2,1,有,無,2000000,22090,,0.0,0,,RPTOMLMLKHOFFGE68CA,90.54,0.0,0.0,,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區建國路三段３１９巷３５號十一樓,13.56,住,,,1080107,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060803,91.36,2,1,1,有,有,6580000,68339,坡道機械,6.05,750000,,RPQNMLMLKHOFFGE28CA,39.73,12.16,0.0,,
大樹區,土地,龍目段362地號,1442.51,,一般農業區,農牧用地,1080114,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5230000,3626,,0.0,0,,RPUNMLNLKHOFFGE78CA,0.0,0.0,0.0,,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區海洋一路１２７號十一樓,44.13,住,,,1080112,土地1建物1車位1,十一層，十二層,十二層,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0820622,268.42,4,2,3,有,無,8380000,31220,坡道平面,0.0,0,含增建或未登記建物。；,RPSOMLNLKHOFFGE68CA,154.12,51.06,0.0,,
鳳山區,房地(土地+建物),高雄市鳳山區文聖街３６巷４號,51.0,住,,,1080124,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0610605,74.06,4,2,2,有,無,6080000,82096,,0.0,0,增建如現況,RPVPMLMLKHOFFGE98CA,74.06,0.0,0.0,,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北昌三街３７號十五樓,26.87,住,,,1071220,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070928,149.0,3,2,2,有,有,8830000,59262,坡道平面,0.0,0,,RPTOMLRJLHOFFGE09CA,72.85,10.38,0.0,,
鳳山區,房地(土地+建物),高雄市鳳山區建國路三段４０７號十三樓,9.47,住,,,1071217,土地1建物1車位0,十三層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840722,130.74,4,2,2,有,有,4500000,34419,,0.0,0,,RPPOMLRJLHOFFGE68CA,90.01,9.9,0.0,,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北仁街１０５號六樓,17.43,住,,,1061209,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070928,98.96000000000001,2,2,1,有,有,5500000,55578,坡道機械,0.0,0,,RPROMLRJLHOFFGE88CA,47.88,8.89,0.0,,
鳳山區,房地(土地+建物),高雄市鳳山區立信街１０５巷１５弄１號,39.0,住,,,1080116,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0540910,62.16,3,2,1,有,無,2500000,40219,,0.0,0,,RPOPMLRJLHOFFGE68CA,62.16,0.0,0.0,,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北昌三街９號十五樓,18.68,住,,,1080105,土地1建物1車位1,十五層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010409,155.05,3,2,2,有,有,6280000,40503,坡道平面,0.0,0,,RPVOMLPJLHOFFGE09CA,74.87,12.94,0.0,,
旗山區,土地,太平段25地號,34.62,住,,,1080131,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,11554,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLPKKHOFFHE48CA,0.0,0.0,0.0,,
旗山區,土地,圓潭子段二小段2130-1地號,5212.0,,特定農業區,農牧用地,1080125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4304000,826,,0.0,0,,RPQNMLMLKHOFFHE38CA,0.0,0.0,0.0,,
大樹區,土地,竹寮段1180地號,143.0,,一般農業區,農牧用地,1080124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,865150,6050,,0.0,0,,RPPOMLOKKHOFFGE38CA,0.0,0.0,0.0,,
鳳山區,房地(土地+建物),高雄市鳳山區南京路３２６巷１之４號,19.05,住,,,1071206,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710530,49.42,2,2,1,有,無,1250000,25293,,0.0,0,,RPSNMLPKKHOFFGE68CA,49.42,0.0,0.0,,
鳳山區,房地(土地+建物),高雄市鳳山區華山街２０８之４號,26.9,住,,,1080131,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701110,79.25,3,2,2,有,無,1300000,16404,,0.0,0,,RPUNMLSKKHOFFGE56CA,79.25,0.0,0.0,,
鳳山區,房地(土地+建物),高雄市鳳山區誠北街３６之３號七樓,12.9,住,,,1080117,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,0930901,76.34,2,1,1,有,有,4050000,53052,,0.0,0,,RPXNMLSKKHOFFGE86CA,50.74,8.93,0.0,,
