編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPPQMLPLMHOFFDF88CB,坡道平面,2000000,28.47,
RPOQMLPLMHOFFDF78CB,坡道平面,1900000,30.54,
RPXPMLPLMHOFFDF96CB,坡道平面,1900000,30.54,
RPXQMLPLMHOFFDF07CB,坡道平面,1800000,30.54,
RPQRMLPLMHOFFDF09CB,坡道平面,2000000,30.54,
RPRRMLPLMHOFFDF56CB,坡道平面,1900000,28.47,
RPWQMLPLMHOFFDF96CB,坡道平面,1530000,30.54,
RPVRMLPLMHOFFDF96CB,坡道平面,1800000,28.47,
RPPSMLPLMHOFFDF09CB,坡道平面,1900000,30.54,
RPTRMLPLMHOFFDF76CB,坡道平面,2100000,30.54,
RPSRMLPLMHOFFDF66CB,坡道平面,1800000,30.54,
RPWRMLPLMHOFFDF07CB,坡道平面,1900000,28.47,
RPURMLPLMHOFFDF86CB,坡道平面,1900000,28.47,
RPUSMLPLMHOFFDF96CB,坡道平面,1620000,30.54,
RPOSMLPLMHOFFDF98CB,坡道平面,1900000,30.54,
RPRSMLPLMHOFFDF66CB,坡道平面,2000000,30.54,
RPQSMLPLMHOFFDF56CB,坡道平面,1800000,28.47,
RPWSMLPLMHOFFDF17CB,坡道平面,1800000,28.47,
RPSSMLPLMHOFFDF76CB,坡道平面,1900000,30.54,
RPVSMLPLMHOFFDF07CB,坡道平面,1800000,30.54,
RPOTMLPLMHOFFDF09CB,坡道平面,1800000,30.54,
RPSTMLPLMHOFFDF86CB,坡道平面,2000000,30.54,
RPRTMLPLMHOFFDF76CB,坡道平面,1900000,30.54,
RPWTMLPLMHOFFDF27CB,坡道平面,2000000,30.54,
RPTTMLPLMHOFFDF96CB,坡道平面,2100000,30.54,
RPQUMLPLMHOFFDF76CB,坡道平面,1900000,30.54,
RPVTMLPLMHOFFDF17CB,坡道平面,1900000,30.54,
RPXTMLPLMHOFFDF37CB,坡道平面,1900000,30.54,
RPOUMLPLMHOFFDF56CB,坡道平面,1900000,30.54,
RPPUMLPLMHOFFDF66CB,坡道平面,1900000,28.47,
RPRUMLPLMHOFFDF86CB,坡道平面,1900000,30.54,
RPTUMLPLMHOFFDF07CB,坡道平面,1900000,30.54,
RPSUMLPLMHOFFDF96CB,坡道平面,1900000,30.54,
RPUUMLPLMHOFFDF17CB,坡道平面,2000000,30.54,
RPVUMLPLMHOFFDF27CB,坡道平面,2000000,30.54,
RPVUMLPLMHOFFDF27CB,坡道平面,2000000,30.54,
RPXUMLPLMHOFFDF47CB,坡道平面,2100000,30.54,
RPXNMLSLMHOFFDF07CB,坡道平面,1900000,30.54,
RPOOMLSLMHOFFDF88CB,坡道平面,1900000,30.54,
RPOOMLSLMHOFFDF88CB,坡道平面,1900000,30.54,
RPVNMLSLMHOFFDF86CB,坡道平面,1900000,30.54,
RPVNMLSLMHOFFDF86CB,坡道平面,1900000,30.54,
RPRNMLSLMHOFFDF09CB,坡道平面,2100000,30.54,
RPSNMLSLMHOFFDF56CB,坡道平面,1900000,30.54,
RPSNMLSLMHOFFDF56CB,坡道平面,1900000,30.54,
RPWUMLPLMHOFFDF37CB,坡道平面,1900000,30.54,
RPPOMLSLMHOFFDF98CB,坡道平面,1900000,30.54,
RPPOMLSLMHOFFDF98CB,坡道平面,1900000,30.54,
RPQNMLSLMHOFFDF98CB,坡道平面,2100000,30.54,
RPQNMLSLMHOFFDF98CB,坡道平面,2100000,30.54,
RPQOMLSLMHOFFDF09CB,坡道平面,2100000,30.54,
RPOVMLPLMHOFFDF66CB,坡道平面,2000000,30.54,
RPROMLSLMHOFFDF56CB,坡道平面,2000000,30.54,
RPSOMLSLMHOFFDF66CB,坡道平面,1900000,30.54,
RPUOMLSLMHOFFDF86CB,坡道平面,2100000,30.54,
RPVOMLSLMHOFFDF96CB,坡道平面,2100000,30.54,
RPVOMLSLMHOFFDF96CB,坡道平面,2100000,30.54,
RPXOMLSLMHOFFDF17CB,坡道平面,1925000,30.54,
RPXOMLSLMHOFFDF17CB,坡道平面,1925000,30.54,
RPOPMLSLMHOFFDF98CB,坡道平面,2100000,33.54,
RPOPMLSLMHOFFDF98CB,坡道平面,2100000,30.54,
RPTOMLSLMHOFFDF76CB,坡道平面,1900000,30.54,
RPWOMLSLMHOFFDF07CB,坡道平面,1900000,30.54,
RPQPMLSLMHOFFDF56CB,坡道平面,2100000,30.54,
RPRPMLSLMHOFFDF66CB,坡道平面,2100000,30.54,
RPRPMLSLMHOFFDF66CB,坡道平面,2100000,30.54,
RPUPMLSLMHOFFDF96CB,坡道平面,1900000,30.54,
RPPPMLSLMHOFFDF09CB,坡道平面,2000000,30.54,
RPSPMLSLMHOFFDF76CB,坡道平面,2000000,30.54,
RPVPMLSLMHOFFDF07CB,坡道平面,1900000,30.54,
RPWPMLSLMHOFFDF17CB,坡道平面,2000000,30.54,
RPPQMLSLMHOFFDF56CB,坡道平面,1750000,30.54,
RPPQMLSLMHOFFDF56CB,坡道平面,1750000,30.54,
RPRQMLSLMHOFFDF76CB,坡道平面,1800000,28.47,
RPQQMLSLMHOFFDF66CB,坡道平面,1900000,30.54,
RPQQMLSLMHOFFDF66CB,坡道平面,1900000,30.54,
RPVQMLSLMHOFFDF17CB,坡道平面,1620000,30.54,
RPVQMLSLMHOFFDF17CB,坡道平面,1520000,28.47,
RPOQMLSLMHOFFDF09CB,坡道平面,1850000,30.54,
RPOQMLSLMHOFFDF09CB,坡道平面,1850000,30.54,
RPWQMLSLMHOFFDF27CB,坡道平面,2100000,30.54,
RPWQMLSLMHOFFDF27CB,坡道平面,1900000,28.47,
RPORMLSLMHOFFDF56CB,坡道平面,2100000,30.54,
RPSQMLSLMHOFFDF86CB,坡道平面,1800000,28.47,
RPXQMLSLMHOFFDF37CB,坡道平面,1900000,30.54,
RPSOMLSJNHOFFCF56DB,坡道平面,2000000,30.10,
RPXNMLSJNHOFFCF96DB,坡道平面,2000000,30.10,
RPUOMLSJNHOFFCF76DB,坡道平面,2500000,30.10,
RPVOMLSJNHOFFCF86DB,坡道平面,2700000,30.10,
RPWOMLSJNHOFFCF96DB,坡道平面,2100000,30.10,
RPXOMLSJNHOFFCF07DB,坡道平面,2100000,30.10,
RPOPMLSJNHOFFCF88DB,坡道平面,1800000,30.10,
RPTOMLSJNHOFFCF66DB,坡道平面,2100000,30.10,
RPSPMLSJNHOFFCF66DB,坡道平面,2200000,30.10,
RPWPMLSJNHOFFCF07DB,坡道平面,2200000,30.10,
RPOQMLSJNHOFFCF98DB,坡道平面,1900000,30.10,
RPPQMLSJNHOFFCF09DB,坡道平面,2500000,30.10,
RPVPMLSJNHOFFCF96DB,坡道平面,2000000,30.10,
RPUPMLSJNHOFFCF86DB,坡道平面,2300000,30.10,
RPTPMLSJNHOFFCF76DB,坡道平面,2100000,30.10,
RPWNMLSJNHOFFCF86DB,坡道平面,1800000,30.10,
RPTNMLSJNHOFFCF56DB,坡道平面,2300000,30.10,
RPRNMLSJNHOFFCF98DB,坡道平面,2300000,30.10,
RPVNMLSJNHOFFCF76DB,坡道平面,2700000,30.10,
RPPNMLSJNHOFFCF78DB,坡道平面,2000000,30.10,
RPTRMLSJNHOFFCF96DB,坡道平面,1800000,30.10,
RPPSMLSJNHOFFCF66DB,坡道平面,2300000,30.10,
